id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,private_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name,field:depth,field:depth (m),field:water t (°c)
26018514,2019/04/27 1:12 PM -04,2019-04-27,,Santiago,1663476,nicolasbattini,2019-05-29 20:12:11 UTC,2020-04-28 12:59:06 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/26018514,https://static.inaturalist.org/photos/40362501/medium.jpg?1559160238,,"",,3,0,false,,"Biedma, AR-CH, AR",-42.6132895552,-64.2800920736,426,,,,,,,false,,,,Biedma,,Argentina,Chubut,Biedma,Pseudocerotidae,Pseudocerotidae,,Animalia,52317,Animalia,Platyhelminthes,Rhabditophora,,,,,Polycladida,Cotylea,,Pseudocerotidae,,,,,,,,,,,,,,
26018515,2019/04/27 1:13 PM -04,2019-04-27,,Santiago,1663476,nicolasbattini,2019-05-29 20:12:11 UTC,2020-04-28 12:59:01 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/26018515,https://static.inaturalist.org/photos/40362510/medium.jpg?1559160245,,"","",3,0,false,,"Biedma, AR-CH, AR",-42.615279,-64.277732,26,,,,,,,false,,,,Biedma,,Argentina,Chubut,Biedma,Pseudocerotidae,Pseudocerotidae,,Animalia,52317,Animalia,Platyhelminthes,Rhabditophora,,,,,Polycladida,Cotylea,,Pseudocerotidae,,,,,,,,,,,,,,
26018518,2019/04/27 1:25 PM -04,2019-04-27,,Santiago,1663476,nicolasbattini,2019-05-29 20:12:13 UTC,2019-08-24 04:00:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26018518,https://static.inaturalist.org/photos/40362542/medium.jpg?1559160264,,"",,2,0,false,,"Biedma, AR-CH, AR",-42.6112682026,-64.2809503805,497,,,,,,,false,,,,Biedma,,Argentina,Chubut,Biedma,Odontaster penicillatus,Odontaster penicillatus,Estrella adornada,Animalia,565056,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Valvatida,,,Odontasteridae,,,,,Odontaster,,Odontaster penicillatus,,,,,,,
26018519,2019/04/27 1:19 PM -04,2019-04-27,,Santiago,1663476,nicolasbattini,2019-05-29 20:12:13 UTC,2020-04-20 14:45:39 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26018519,https://static.inaturalist.org/photos/40362528/medium.jpg?1559160251,,"",,3,0,false,,"Biedma, AR-CH, AR",-42.6139212144,-64.2809503805,567,,,,,,,false,,,,Biedma,,Argentina,Chubut,Biedma,Polycera marplatensis,Polycera marplatensis,,Mollusca,901818,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Polyceroidea,Polyceridae,Polycerinae,,,,Polycera,,Polycera marplatensis,,,,,,,
26018520,2019/04/27 1:41 PM -04,2019-04-27,,Santiago,1663476,nicolasbattini,2019-05-29 20:12:13 UTC,2019-05-29 20:41:21 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/26018520,https://static.inaturalist.org/photos/40362562/medium.jpg?1559160271,,"",,1,0,false,,"Biedma, AR-CH, AR",-42.6122788871,-64.2778604757,469,,,,,,,false,,,,Biedma,,Argentina,Chubut,Biedma,Myxicola,Myxicola,,Animalia,49534,Animalia,Annelida,,,Polychaeta,Sedentaria,,Sabellida,,,Sabellidae,Sabellinae,,,,Myxicola,,,,,,,,,
26018522,2019/04/27 1:45 PM -04,2019-04-27,,Santiago,1663476,nicolasbattini,2019-05-29 20:12:15 UTC,2019-05-30 13:30:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26018522,https://static.inaturalist.org/photos/40362575/medium.jpg?1559160278,,"",,1,0,false,,"Biedma, AR-CH, AR",-42.6125315556,-64.2807787191,370,,,,,,open,false,,,,Biedma,,Argentina,Chubut,Biedma,Helcogrammoides cunninghami,Helcogrammoides cunninghami,Diablillo,Actinopterygii,446098,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Blennioidei,,Tripterygiidae,Tripterygiinae,,,,Helcogrammoides,,Helcogrammoides cunninghami,,,,,,,
26019164,2019/04/27 1:17 PM -04,2019-04-27,,Santiago,1663476,nicolasbattini,2019-05-29 20:22:28 UTC,2019-05-31 14:21:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/26019164,https://static.inaturalist.org/photos/40364480/medium.jpg?1559161318,,"",,1,0,false,,"Biedma, AR-CH, AR",-42.6110550295,-64.2773329585,269,,,,,,,false,,,,Biedma,,Argentina,Chubut,Biedma,Diaulula punctuolata,Diaulula punctuolata,,Mollusca,355742,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Doridoidea,Discodorididae,,,,,Diaulula,,Diaulula punctuolata,,,,,,,
26131146,2019/05/23 10:11 PM -03,2019-05-23,,Buenos Aires,1734450,gbigatti,2019-05-31 19:02:07 UTC,2020-04-20 19:27:54 UTC,needs_id,,https://www.inaturalist.org/observations/26131146,https://static.inaturalist.org/photos/40546070/medium.jpg?1559329282,,"",,1,0,false,,"Biedma, AR-CH, AR",-42.6237650178,-64.2541412726,206,,,,,,,false,,,,Biedma,,Argentina,Chubut,Biedma,Pleurobranchaea maculata,Pleurobranchaea maculata,,Mollusca,395366,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Pleurobranchida,,Pleurobranchoidea,Pleurobranchaeidae,,,,,Pleurobranchaea,,Pleurobranchaea maculata,,,,,,,
26131244,2019/05/23 10:15 PM -03,2019-05-23,,Buenos Aires,1734450,gbigatti,2019-05-31 19:03:15 UTC,2019-06-03 12:55:14 UTC,research,,https://www.inaturalist.org/observations/26131244,https://static.inaturalist.org/photos/40546160/medium.jpg?1559329363,,"",,1,0,false,,"Biedma, AR-CH, AR",-42.6213767545,-64.2638080427,61,,,,,,,false,,,,Biedma,,Argentina,Chubut,Biedma,Babosón verrugosa,Doris fontainii,Babosón verrugosa,Mollusca,543510,Animalia,Mollusca,,,Gastropoda,Heterobranchia,Nudipleura,Nudibranchia,Doridina,Doridoidea,Dorididae,,,,,Doris,,Doris fontainii,,,,,,,
26131353,2019/05/23 10:11 PM -03,2019-05-23,,Buenos Aires,1734450,gbigatti,2019-05-31 19:05:46 UTC,2020-01-02 18:48:17 UTC,research,,https://www.inaturalist.org/observations/26131353,https://static.inaturalist.org/photos/40546312/medium.jpeg?1559329520,,"",,2,0,false,,"Biedma, AR-CH, AR",-42.6241926544,-64.2598672772,18,,,,,,,false,,,,Biedma,,Argentina,Chubut,Biedma,Alga Wakame,Undaria pinnatifida,Alga Wakame,Chromista,68786,Chromista,Ochrophyta,,,Phaeophyceae,,,Laminariales,,,Alariaceae,,,,,Undaria,,Undaria pinnatifida,,,,,,,
27293145,2018/04/12 11:24 PM -03,2018-04-12,,Santiago,1573807,gonzalopatagonia,2019-06-19 22:50:18 UTC,2019-07-18 13:46:18 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/27293145,https://static.inaturalist.org/photos/42449214/medium.jpg?1560984375,,"","",1,0,false,,"Biedma, Chubut, Argentina",-42.6192866667,-64.2608866667,,,,,,,,false,,,,Biedma,,Argentina,Chubut,Biedma,Phrikoceros mopsus,Phrikoceros mopsus,,Animalia,901817,Animalia,Platyhelminthes,Rhabditophora,,,,,Polycladida,Cotylea,,Pseudocerotidae,,,,,Phrikoceros,,Phrikoceros mopsus,,,,,,5,16
36480787,2019/11/16 4:02 PM -0300,2019-11-16,2019-11-16 19:02:00 UTC,Brasilia,1573807,gonzalopatagonia,2019-12-08 22:31:43 UTC,2020-05-16 14:33:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/36480787,https://static.inaturalist.org/photos/57670837/medium.jpg?1575843672,,"",,1,0,false,,"Biedma, AR-CH, AR",-42.624056,-64.260222,,,,,,,,false,,,,Biedma,,Argentina,Chubut,Biedma,Sycozoa sigillinoides,Sycozoa sigillinoides,,Animalia,505464,Animalia,Chordata,Tunicata,,Ascidiacea,,,Aplousobranchia,,,Holozoidae,,,,,Sycozoa,,Sycozoa sigillinoides,,,,,,,
36480788,2019/11/16 4:05 PM -0300,2019-11-16,2019-11-16 19:05:00 UTC,Brasilia,1573807,gonzalopatagonia,2019-12-08 22:31:43 UTC,2019-12-08 22:44:16 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/36480788,https://static.inaturalist.org/photos/57670856/medium.jpg?1575843692,,"",,1,0,false,,"Biedma, AR-CH, AR",-42.624056,-64.260222,,,,,,,,false,,,,Biedma,,Argentina,Chubut,Biedma,Wakame,Undaria pinnatifida,Alga Wakame,Chromista,68786,Chromista,Ochrophyta,,,Phaeophyceae,,,Laminariales,,,Alariaceae,,,,,Undaria,,Undaria pinnatifida,,,,,,,
36480790,2019/11/16 4:54 PM -0300,2019-11-16,2019-11-16 19:54:00 UTC,Brasilia,1573807,gonzalopatagonia,2019-12-08 22:31:44 UTC,2019-12-09 15:51:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/36480790,https://static.inaturalist.org/photos/57670873/medium.jpg?1575843713,,"",,1,0,false,,"Biedma, AR-CH, AR",-42.623778,-64.266139,,,,,,,open,false,,,,Biedma,,Argentina,Chubut,Biedma,Polvo gigante da Patagônia,Enteroctopus megalocyathus,Pulpo gigante de Chiloé,Mollusca,699757,Animalia,Mollusca,,,Cephalopoda,Coleoidea,Octopodiformes,Octopoda,Incirrata,Octopodoidea,Enteroctopodidae,,,,,Enteroctopus,,Enteroctopus megalocyathus,,,,,,,
36480793,2019/11/16 5:07 PM -0300,2019-11-16,2019-11-16 20:07:00 UTC,Brasilia,1573807,gonzalopatagonia,2019-12-08 22:31:46 UTC,2020-05-06 22:56:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/36480793,https://static.inaturalist.org/photos/57670931/medium.jpg?1575843770,,"",,3,0,false,,"Biedma, AR-CH, AR",-42.623778,-64.266139,,,,,,,,false,,,,Biedma,,Argentina,Chubut,Biedma,Patagonian Redfish,Sebastes oculatus,Escrófalo,Actinopterygii,620534,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Scorpaeniformes,,,Sebastidae,Sebastinae,,,,Sebastes,,Sebastes oculatus,,,,,,,
36480794,2019/11/16 5:07 PM -0300,2019-11-16,2019-11-16 20:07:00 UTC,Brasilia,1573807,gonzalopatagonia,2019-12-08 22:31:47 UTC,2019-12-09 16:07:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/36480794,https://static.inaturalist.org/photos/57670959/medium.jpg?1575843796,,"",,1,0,false,,"Biedma, AR-CH, AR",-42.623778,-64.266139,,,,,,,,false,,,,Biedma,,Argentina,Chubut,Biedma,Ascidiella aspersa,Ascidiella aspersa,,Animalia,199327,Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,Ascidiidae,,,,,Ascidiella,,Ascidiella aspersa,,,,,,,
36480795,2019/11/16 5:08 PM -0300,2019-11-16,2019-11-16 20:08:00 UTC,Brasilia,1573807,gonzalopatagonia,2019-12-08 22:31:49 UTC,2019-12-08 23:24:30 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/36480795,https://static.inaturalist.org/photos/57670995/medium.jpg?1575843839,,"",,1,0,false,,"Biedma, AR-CH, AR",-42.623778,-64.266139,,,,,,,,false,,,,Biedma,,Argentina,Chubut,Biedma,Ciona robusta,Ciona robusta,,Animalia,712964,Animalia,Chordata,Tunicata,,Ascidiacea,,,Phlebobranchia,,,Cionidae,,,,,Ciona,,Ciona robusta,,,,,,,
36480796,2019/11/16 5:21 PM -0300,2019-11-16,2019-11-16 20:21:00 UTC,Brasilia,1573807,gonzalopatagonia,2019-12-08 22:31:50 UTC,2020-02-18 13:22:57 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/36480796,https://static.inaturalist.org/photos/57671011/medium.jpg?1575843869,,Paramolgula gregaria,,0,0,false,,"Biedma, Chubut, Argentina",-42.623778,-64.266139,,,,,,,,false,,,,Biedma,,Argentina,Chubut,Biedma,Paramolgula gregaria,Paramolgula gregaria,,Animalia,800111,Animalia,Chordata,Tunicata,,Ascidiacea,,,Stolidobranchia,,,Molgulidae,,,,,Paramolgula,,Paramolgula gregaria,,,,,,,
36480797,2019/11/16 5:24 PM -0300,2019-11-16,2019-11-16 20:24:00 UTC,Brasilia,1573807,gonzalopatagonia,2019-12-08 22:31:50 UTC,2020-05-06 22:56:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/36480797,https://static.inaturalist.org/photos/57671040/medium.jpg?1575843900,,Acanthistius patachonicus,,3,0,false,,"Biedma, Chubut, Argentina",-42.623778,-64.266139,,,,,,,,false,,,,Biedma,,Argentina,Chubut,Biedma,Acanthistius patachonicus,Acanthistius patachonicus,Mero de Patagonia,Actinopterygii,620551,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,,,Serranidae,Anthiinae,,,,Acanthistius,,Acanthistius patachonicus,,,,,,,
36480798,2019/11/16 5:30 PM -0300,2019-11-16,2019-11-16 20:30:00 UTC,Brasilia,1573807,gonzalopatagonia,2019-12-08 22:31:52 UTC,2020-05-06 22:56:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/36480798,https://static.inaturalist.org/photos/57671061/medium.jpg?1575843920,,"",,4,0,false,,"Biedma, AR-CH, AR",-42.623778,-64.266139,,,,,,,,false,,,,Biedma,,Argentina,Chubut,Biedma,Brazilian sandperch,Pseudopercis semifasciata,Falso salmón de mar,Actinopterygii,448282,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,,,Pinguipedidae,,,,,Pseudopercis,,Pseudopercis semifasciata,,,,,,,
37408372,2019/12/17 3:22 PM -0300,2019-12-17,2019-12-17 18:22:00 UTC,Brasilia,1573807,gonzalopatagonia,2020-01-08 21:23:54 UTC,2020-02-13 03:39:01 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/37408372,https://static.inaturalist.org/photos/59298079/medium.jpg?1578518377,,Trypilaster philippii,"",0,0,false,,"Biedma, Chubut, Argentina",-42.6236500267,-64.2594978967,,,,,,,,false,,,,Biedma,,Argentina,Chubut,Biedma,Tripylaster philippii,Tripylaster philippii,,Animalia,796606,Animalia,Echinodermata,Echinozoa,,Echinoidea,Euechinoidea,Atelostomata,Spatangoida,Paleopneustina,,Schizasteridae,,,,,Tripylaster,,Tripylaster philippii,,,,,,16.5,14.4
42948839,2019/09/06 2:22 PM -0400,2019-09-06,2019-09-06 18:22:00 UTC,Santiago,1573807,gonzalopatagonia,2020-04-23 13:23:59 UTC,2020-04-23 13:23:59 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/42948839,https://static.inaturalist.org/photos/68141877/medium.jpg?1587603291,,Cliona,"",0,0,false,,"Biedma, Chubut, Argentina",-42.62384696,-64.2662377983,,,,,,,,false,,,,Biedma,,Argentina,Chubut,Biedma,Cliona,Cliona,,Animalia,62615,Animalia,Porifera,,,Demospongiae,Heteroscleromorpha,,Clionaida,,,Clionaidae,,,,,Cliona,,,,,,,,,
42948844,2018/12/18 2:22 PM -0300,2018-12-18,2018-12-18 16:22:00 UTC,Brasilia,1573807,gonzalopatagonia,2020-04-23 13:24:02 UTC,2020-04-26 05:54:47 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/42948844,https://static.inaturalist.org/photos/68142407/medium.jpg?1587603526,,Anthozoa,"",1,0,false,,"Biedma, Chubut, Argentina",-42.620258,-64.256885,,,,,,,,false,,,,Biedma,,Argentina,Chubut,Biedma,Sea Anemones,Actiniaria,,Animalia,47797,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,,,,,,,,,,,,,,,,,15
42948845,2018/12/18 2:25 PM -0300,2018-12-18,2018-12-18 16:25:00 UTC,Brasilia,1573807,gonzalopatagonia,2020-04-23 13:24:02 UTC,2020-04-23 13:24:03 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/42948845,https://static.inaturalist.org/photos/68142895/medium.jpg?1587603751,,Nacella flammea,"",0,0,false,,"Biedma, Chubut, Argentina",-42.620258,-64.256885,,,,,,,,false,,,,Biedma,,Argentina,Chubut,Biedma,Nacella flammea,Nacella flammea,,Mollusca,870245,Animalia,Mollusca,,,Gastropoda,Patellogastropoda,,,,Patelloidea,Nacellidae,,,,,Nacella,,Nacella flammea,,,,,,4,15
42948847,2018/12/18 2:27 PM -0300,2018-12-18,2018-12-18 16:27:00 UTC,Brasilia,1573807,gonzalopatagonia,2020-04-23 13:24:03 UTC,2020-04-24 03:44:20 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/42948847,https://static.inaturalist.org/photos/68143101/medium.jpg?1587603848,,Helcogrammoides cunninghami,"",1,0,false,,"Biedma, Chubut, Argentina",-42.620258,-64.256885,,,,,,,open,false,,,,Biedma,,Argentina,Chubut,Biedma,Helcogrammoides cunninghami,Helcogrammoides cunninghami,Diablillo,Actinopterygii,446098,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,Blennioidei,,Tripterygiidae,Tripterygiinae,,,,Helcogrammoides,,Helcogrammoides cunninghami,,,,,,4,15
42948848,2018/12/18 2:29 PM -0300,2018-12-18,2018-12-18 16:29:00 UTC,Brasilia,1573807,gonzalopatagonia,2020-04-23 13:24:04 UTC,2020-04-23 13:24:04 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/42948848,https://static.inaturalist.org/photos/68144603/medium.jpg?1587604506,,Anasterias minuta,"",0,0,false,,"Biedma, Chubut, Argentina",-42.620258,-64.256885,,,,,,,,false,,,,Biedma,,Argentina,Chubut,Biedma,Anasterias antarctica,Anasterias antarctica,,Animalia,542244,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Forcipulatacea,Forcipulatida,,,Asteriidae,,,,,Anasterias,,Anasterias antarctica,,,,,,4,15
42948851,2018/12/18 2:35 PM -0300,2018-12-18,2018-12-18 16:35:00 UTC,Brasilia,1573807,gonzalopatagonia,2020-04-23 13:24:05 UTC,2020-04-30 15:02:33 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/42948851,https://static.inaturalist.org/photos/68145003/medium.jpg?1587604721,,Odontaster penicillatus,"",0,0,false,,"Biedma, Chubut, Argentina",-42.620258,-64.256885,,,,,,,,false,,,,Biedma,,Argentina,Chubut,Biedma,Odontaster penicillatus,Odontaster penicillatus,Estrella adornada,Animalia,565056,Animalia,Echinodermata,Asterozoa,,Asteroidea,,Valvatacea,Valvatida,,,Odontasteridae,,,,,Odontaster,,Odontaster penicillatus,,,,,,4,15
42948854,2018/12/18 2:40 PM -0300,2018-12-18,2018-12-18 16:40:00 UTC,Brasilia,1573807,gonzalopatagonia,2020-04-23 13:24:06 UTC,2020-04-23 13:24:06 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/42948854,https://static.inaturalist.org/photos/68146122/medium.jpg?1587605273,,Lissoclinum fragile,"",0,0,false,,"Biedma, Chubut, Argentina",-42.620258,-64.256885,,,,,,,,false,,,,Biedma,,Argentina,Chubut,Biedma,Lissoclinum fragile,Lissoclinum fragile,,Animalia,209012,Animalia,Chordata,Tunicata,,Ascidiacea,,,Aplousobranchia,,,Didemnidae,,,,,Lissoclinum,,Lissoclinum fragile,,,,,,4,15
42948855,2018/12/18 2:48 PM -0300,2018-12-18,2018-12-18 16:48:00 UTC,Brasilia,1573807,gonzalopatagonia,2020-04-23 13:24:07 UTC,2020-04-24 06:59:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/42948855,https://static.inaturalist.org/photos/68147052/medium.jpg?1587605698,,Arbacia dufresnii,"",1,0,false,,"Biedma, Chubut, Argentina",-42.620258,-64.256885,,,,,,,,false,,,,Biedma,,Argentina,Chubut,Biedma,Arbacia dufresnii,Arbacia dufresnii,,Animalia,485402,Animalia,Echinodermata,Echinozoa,,Echinoidea,Euechinoidea,Echinacea,Arbacioida,,,Arbaciidae,,,,,Arbacia,,Arbacia dufresnii,,,,,,4,15
42948856,2018/12/18 3:11 PM -0300,2018-12-18,2018-12-18 17:11:00 UTC,Brasilia,1573807,gonzalopatagonia,2020-04-23 13:24:07 UTC,2020-04-23 13:24:07 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/42948856,https://static.inaturalist.org/photos/68147732/medium.jpg?1587606091,,Halcurias,"",0,0,false,,"Biedma, Chubut, Argentina",-42.620258,-64.256885,,,,,,,,false,,,,Biedma,,Argentina,Chubut,Biedma,Halcurias,Halcurias,,Animalia,644867,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Anenthemonae,Actinernoidea,Halcuriidae,,,,,Halcurias,,,,,,,,4,15
42948858,2018/12/18 3:14 PM -0300,2018-12-18,2018-12-18 17:14:00 UTC,Brasilia,1573807,gonzalopatagonia,2020-04-23 13:24:08 UTC,2020-04-23 13:24:09 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/42948858,https://static.inaturalist.org/photos/68148568/medium.jpg?1587606513,,Anthothoe chilensis,"",0,0,false,,"Biedma, Chubut, Argentina",-42.620258,-64.256885,,,,,,,,false,,,,Biedma,,Argentina,Chubut,Biedma,Anthothoe chilensis,Anthothoe chilensis,,Animalia,503860,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Enthemonae,Metridioidea,Sagartiidae,,,,,Anthothoe,,Anthothoe chilensis,,,,,,4,15
42948860,2018/12/18 3:17 PM -0300,2018-12-18,2018-12-18 17:17:00 UTC,Brasilia,1573807,gonzalopatagonia,2020-04-23 13:24:10 UTC,2020-04-23 13:24:10 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/42948860,https://static.inaturalist.org/photos/68148907/medium.jpg?1587606658,,Anthothoe chilensis,"",0,0,false,,"Biedma, Chubut, Argentina",-42.620258,-64.256885,,,,,,,,false,,,,Biedma,,Argentina,Chubut,Biedma,Anthothoe chilensis,Anthothoe chilensis,,Animalia,503860,Animalia,Cnidaria,,,Anthozoa,Hexacorallia,,Actiniaria,Enthemonae,Metridioidea,Sagartiidae,,,,,Anthothoe,,Anthothoe chilensis,,,,,,4,15
42948861,2019/11/16 4:58 PM -0300,2019-11-16,2019-11-16 19:58:00 UTC,Brasilia,1573807,gonzalopatagonia,2020-04-23 13:24:10 UTC,2020-04-29 23:12:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/42948861,https://static.inaturalist.org/photos/68150433/medium.jpg?1587607508,,Sebastes oculatus,,2,0,false,,"Biedma, Chubut, Argentina",-42.623778,-64.266139,,,,,,,,false,,,,Biedma,,Argentina,Chubut,Biedma,Sebastes oculatus,Sebastes oculatus,Escrófalo,Actinopterygii,620534,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Scorpaeniformes,,,Sebastidae,Sebastinae,,,,Sebastes,,Sebastes oculatus,,,,,,,
42948863,2019/11/16 5:00 PM -0300,2019-11-16,2019-11-16 20:00:00 UTC,Brasilia,1573807,gonzalopatagonia,2020-04-23 13:24:10 UTC,2020-04-23 13:24:10 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/42948863,https://static.inaturalist.org/photos/68150873/medium.jpg?1587607764,,Ceriantheopsis sp.,,0,0,false,,"Biedma, Chubut, Argentina",-42.623778,-64.266139,,,,,,,,false,,,,Biedma,,Argentina,Chubut,Biedma,Ceriantheopsis,Ceriantheopsis,,Animalia,366283,Animalia,Cnidaria,,,Anthozoa,Ceriantharia,,Spirularia,,,Cerianthidae,,,,,Ceriantheopsis,,,,,,,,,
42948867,2019/11/16 5:21 PM -0300,2019-11-16,2019-11-16 20:21:00 UTC,Brasilia,1573807,gonzalopatagonia,2020-04-23 13:24:12 UTC,2020-05-06 22:55:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/42948867,https://static.inaturalist.org/photos/68151637/medium.jpg?1587608208,,Acanthistius patachonicus,,4,0,false,,"Biedma, Chubut, Argentina",-42.623778,-64.266139,,,,,,,,false,,,,Biedma,,Argentina,Chubut,Biedma,Mero de Patagonia,Acanthistius patachonicus,Mero de Patagonia,Actinopterygii,620551,Animalia,Chordata,Vertebrata,,Actinopterygii,,,Perciformes,,,Serranidae,Anthiinae,,,,Acanthistius,,Acanthistius patachonicus,,,,,,,
42948870,2019/11/16 5:22 PM -0300,2019-11-16,2019-11-16 20:22:00 UTC,Brasilia,1573807,gonzalopatagonia,2020-04-23 13:24:13 UTC,2020-04-23 13:24:13 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/42948870,https://static.inaturalist.org/photos/68152831/medium.jpg?1587608852,,Cliona sp.,,0,0,false,,"Biedma, Chubut, Argentina",-42.623778,-64.266139,,,,,,,,false,,,,Biedma,,Argentina,Chubut,Biedma,Cliona,Cliona,,Animalia,62615,Animalia,Porifera,,,Demospongiae,Heteroscleromorpha,,Clionaida,,,Clionaidae,,,,,Cliona,,,,,,,,,
42948874,2011/10/27 1:18 PM -0300,2011-10-27,2011-10-27 15:18:00 UTC,Brasilia,1573807,gonzalopatagonia,2020-04-23 13:24:15 UTC,2020-04-23 13:24:15 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/42948874,https://static.inaturalist.org/photos/68154775/medium.jpg?1587609950,,Aplidium,,0,0,false,,"Biedma, Chubut, Argentina",-42.61542,-64.27768,,,,,,,,false,,,,Biedma,,Argentina,Chubut,Biedma,Aplidium,Aplidium,,Animalia,56053,Animalia,Chordata,Tunicata,,Ascidiacea,,,Aplousobranchia,,,Polyclinidae,,,,,Aplidium,,,,,,,,,
42948876,2011/10/27 1:45 PM -0300,2011-10-27,2011-10-27 15:45:00 UTC,Brasilia,1573807,gonzalopatagonia,2020-04-23 13:24:16 UTC,2020-05-16 23:28:03 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/42948876,https://static.inaturalist.org/photos/68155282/medium.jpg?1587610312,,Briozoo,"",0,0,false,,"Biedma, Chubut, Argentina",-42.61542,-64.27768,,,,,,,,false,,,,Biedma,,Argentina,Chubut,Biedma,Membranipora,Membranipora,,Animalia,48391,Animalia,Bryozoa,,,Gymnolaemata,,,Cheilostomatida,Membraniporina,Membraniporoidea,Membraniporidae,,,,,Membranipora,,,,,,,,,
42948877,2011/10/27 4:06 PM -0300,2011-10-27,2011-10-27 18:06:00 UTC,Brasilia,1573807,gonzalopatagonia,2020-04-23 13:24:17 UTC,2020-04-23 13:24:17 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/42948877,https://static.inaturalist.org/photos/68155413/medium.jpg?1587610437,,"Cliona chilensis, Porifera",,0,0,false,,"Biedma, Chubut, Argentina",-42.61542,-64.27768,,,,,,,,false,,,,Biedma,,Argentina,Chubut,Biedma,Cliona chilensis,Cliona chilensis,,Animalia,196368,Animalia,Porifera,,,Demospongiae,Heteroscleromorpha,,Clionaida,,,Clionaidae,,,,,Cliona,,Cliona chilensis,,,,,,,
